Shape Carat Color Clarity Cut Price
Round 0.430 D SI2 "GIA - Excellent" $1,091
Princess 0.460 D VVS2 "GIA - N/A" $1,093
Princess 0.500 E VS1 "GIA - N/A" $1,095
Cushion 0.500 E VS1 "GIA - N/A" $1,095
Princess 0.500 D VS2 "GIA - N/A" $1,095
Princess 0.500 D VS2 "GIA - N/A" $1,095
Oval 0.500 I VS1 "GIA - N/A" $1,095
Oval 0.500 E SI2 "GIA - N/A" $1,098
Princess 0.500 F VS1 "GIA - N/A" $1,098
Round 0.400 F VS2 "GIA - Excellent" $1,099
Round 0.520 J SI1 "GIA - Very Good" $1,099
Oval 0.510 F SI2 "GIA - N/A" $1,100
Princess 0.500 F VVS2 "GIA - N/A" $1,100
Round 0.400 H VS2 "GIA - Very Good" $1,100
Round 0.520 K VS2 "GIA - Excellent" $1,100
Cushion 0.520 E SI2 "GIA - N/A" $1,100
Princess 0.520 G VS2 "GIA - N/A" $1,100
Round 0.500 K SI1 "GIA - Excellent" $1,100
"European Cut" 0.500 H VVS2 "GIA - N/A" $1,100
Princess 0.520 G VS2 "GIA - N/A" $1,100
Round 0.400 G VS2 "GIA - Excellent" $1,100
Heart 0.500 G SI1 "GIA - N/A" $1,102
Pear 0.500 F VS2 "GIA - N/A" $1,103
Pear 0.500 D SI1 "GIA - N/A" $1,103
Princess 0.520 G VVS2 "GIA - N/A" $1,103
Round 0.540 K VS2 "GIA - Excellent" $1,103
Round 0.320 D IF "GIA - Excellent" $1,105
Round 0.320 D IF "GIA - Excellent" $1,105
Round 0.320 D IF "GIA - Excellent" $1,105
Emerald 0.610 G SI1 "GIA - N/A" $1,106
Round 0.420 G VS2 "GIA - Excellent" $1,106
Round 0.400 F VS1 "GIA - Excellent" $1,106
Oval 0.500 F SI1 "GIA - N/A" $1,106
Emerald 0.540 F VS2 "GIA - N/A" $1,107
Cushion 0.500 I VS2 "GIA - N/A" $1,108
Cushion 0.530 D VS2 "GIA - N/A" $1,109
Round 0.400 H VS2 "GIA - Excellent" $1,110
Princess 0.510 E VS1 "GIA - N/A" $1,111
Princess 0.510 D VS2 "GIA - N/A" $1,111
Princess 0.500 E VS1 "GIA - N/A" $1,111
Princess 0.520 F VS2 "GIA - N/A" $1,111
Princess 0.520 F VS2 "GIA - N/A" $1,111
Radiant 0.620 E SI2 "GIA - N/A" $1,111
Round 0.430 E SI1 "GIA - Excellent" $1,112
Princess 0.500 D VS1 "GIA - N/A" $1,112
Round 0.410 D VS1 "GIA - Very Good" $1,113
Round 0.550 K SI2 "GIA - Excellent" $1,113
Princess 0.450 D VVS1 "GIA - N/A" $1,115
Pear 0.510 F SI1 "GIA - N/A" $1,116
Princess 0.600 H SI2 "GIA - N/A" $1,118
Princess 0.600 J VS1 "GIA - N/A" $1,118
Princess 0.510 F VS2 "GIA - N/A" $1,119
Princess 0.510 D SI1 "GIA - N/A" $1,119
Pear 0.500 E SI1 "GIA - N/A" $1,120
Round 0.500 H SI2 "GIA - Very Good" $1,120
Princess 0.510 E VS2 "GIA - N/A" $1,120
Princess 0.510 E VS2 "GIA - N/A" $1,120
Cushion 0.400 E VS2 "GIA - N/A" $1,120
Round 0.400 H VS2 "GIA - Excellent" $1,121
Radiant 0.510 F VS2 "GIA - N/A" $1,122
Pear 0.500 H VS2 "GIA - N/A" $1,125
Round 0.500 I SI2 "GIA - Excellent" $1,125
Round 0.410 F VS2 "GIA - Excellent" $1,126
Oval 0.500 D VS2 "GIA - N/A" $1,126
Princess 0.520 H SI2 "GIA - N/A" $1,126
Radiant 0.560 D SI2 "GIA - N/A" $1,126
Princess 0.510 D VS1 "GIA - N/A" $1,128
Princess 0.570 G VS2 "GIA - N/A" $1,128
Princess 0.500 D VS1 "GIA - N/A" $1,129
Princess 0.500 D VS1 "GIA - N/A" $1,129
Princess 0.600 J VS2 "GIA - N/A" $1,130
Pear 0.500 G VS1 "GIA - N/A" $1,130
Asscher 0.500 D SI1 "GIA - N/A" $1,130
Oval 0.500 D VVS2 "GIA - N/A" $1,130
Pear 0.500 D SI1 "GIA - N/A" $1,130
Princess 0.610 I SI1 "GIA - N/A" $1,131
Pear 0.500 G VVS2 "GIA - N/A" $1,132
Princess 0.530 F VS2 "GIA - N/A" $1,132
Princess 0.500 E VS2 "GIA - N/A" $1,132
Asscher 0.500 H SI1 "GIA - N/A" $1,133
Radiant 0.500 G VS2 "GIA - N/A" $1,133
"European Cut" 0.500 G VS2 "GIA - N/A" $1,133
Round 0.500 H SI2 "GIA - Very Good" $1,133
Oval 0.500 E SI1 "GIA - N/A" $1,133
Marquise 0.520 G SI1 "GIA - N/A" $1,133
Round 0.430 G VS2 "GIA - Excellent" $1,134
Round 0.500 J SI2 "GIA - Excellent" $1,134
Oval 0.500 D SI1 "GIA - N/A" $1,134
Princess 0.520 E VS2 "GIA - N/A" $1,134
Princess 0.520 G VVS2 "GIA - N/A" $1,135
Round 0.400 D VS2 "GIA - Excellent" $1,135
Round 0.660 L VS2 "GIA - Very Good" $1,135
Cushion 0.510 D SI2 "GIA - N/A" $1,136
Cushion 0.510 I VS2 "GIA - N/A" $1,136
Round 0.590 K SI2 "GIA - Excellent" $1,136
Oval 0.500 D SI1 "GIA - N/A" $1,137
Pear 0.520 I VS2 "GIA - N/A" $1,139
Cushion 0.600 I VS2 "GIA - N/A" $1,139
Round 0.410 E SI1 "GIA - Excellent" $1,140
Emerald 0.530 E VS1 "GIA - N/A" $1,142
Princess 0.520 E VS2 "GIA - N/A" $1,142
Princess 0.520 E VS2 "GIA - N/A" $1,142
Princess 0.520 E VS2 "GIA - N/A" $1,142
Emerald 0.710 E SI1 "GIA - N/A" $1,144
Round 0.500 J SI2 "GIA - Excellent" $1,145
Round 0.500 J SI2 "GIA - Excellent" $1,145
Round 0.500 J SI2 "GIA - Excellent" $1,145
Round 0.600 L SI1 "GIA - Very Good" $1,145
Cushion 0.500 D SI2 "GIA - N/A" $1,145
Round 0.550 K VS2 "GIA - Excellent" $1,145
Princess 0.600 F SI2 "GIA - N/A" $1,145
Princess 0.510 G VS1 "GIA - N/A" $1,146
Princess 0.500 E VS2 "GIA - N/A" $1,147
Princess 0.500 E VS2 "GIA - N/A" $1,147
Round 0.580 L VS1 "GIA - Very Good" $1,147
Princess 0.500 E VS2 "GIA - N/A" $1,147
Pear 0.500 F VS1 "GIA - N/A" $1,147
Princess 0.460 D VVS1 "GIA - N/A" $1,147
"European Cut" 0.510 H VS1 "GIA - N/A" $1,149
Cushion 0.510 F SI1 "GIA - N/A" $1,149
Cushion 0.400 E VVS2 "GIA - N/A" $1,150
Princess 0.600 J VS2 "GIA - N/A" $1,152
Princess 0.500 F VVS1 "GIA - N/A" $1,152
Emerald 0.520 E VVS2 "GIA - N/A" $1,152
Round 0.610 L SI2 "GIA - Excellent" $1,152
Princess 0.540 F VS2 "GIA - N/A" $1,154
Radiant 0.510 G VS2 "GIA - N/A" $1,155
Oval 0.510 I VS2 "GIA - N/A" $1,155
Pear 0.500 F VS2 "GIA - N/A" $1,157
Princess 0.540 G VS2 "GIA - N/A" $1,157
Princess 0.500 D SI1 "GIA - N/A" $1,157
Round 0.430 E SI1 "GIA - Excellent" $1,157
Oval 0.500 H VS2 "GIA - N/A" $1,157
Round 0.500 I SI2 "GIA - Excellent" $1,157
Radiant 0.500 E SI2 "GIA - N/A" $1,158
Marquise 0.500 F SI1 "GIA - N/A" $1,158
Princess 0.510 D VS2 "GIA - N/A" $1,158
Princess 0.700 L VS1 "GIA - N/A" $1,160
Princess 0.600 J VVS2 "GIA - N/A" $1,160
Princess 0.500 E VS2 "GIA - N/A" $1,161
Princess 0.590 H VS2 "GIA - N/A" $1,161
Round 0.510 J SI2 "GIA - Excellent" $1,162
Princess 0.510 G VVS1 "GIA - N/A" $1,162
Princess 0.530 E VS2 "GIA - N/A" $1,164
Cushion 0.520 H SI2 "GIA - N/A" $1,165
Princess 0.520 H VS1 "GIA - N/A" $1,165
Cushion 0.520 I VVS1 "GIA - N/A" $1,165
Princess 0.530 F VS1 "GIA - N/A" $1,165
Round 0.550 K SI1 "GIA - Excellent" $1,167
Pear 0.530 F SI2 "AGS - None" $1,168
Princess 0.500 F VVS1 "GIA - N/A" $1,168
Round 0.600 L SI1 "GIA - Excellent" $1,169
Round 0.530 J SI2 "GIA - Excellent" $1,169
Pear 0.500 I VS1 "GIA - N/A" $1,170
Round 0.400 G VS2 "GIA - Excellent" $1,170
Princess 0.510 F VS1 "GIA - N/A" $1,170
Marquise 0.500 G VS2 "GIA - N/A" $1,170
Marquise 0.500 H VS1 "GIA - N/A" $1,170
Round 0.560 K SI2 "GIA - Excellent" $1,171
Radiant 0.710 K SI1 "GIA - N/A" $1,172
Oval 0.500 D VS2 "GIA - N/A" $1,173
Princess 0.500 E VS1 "GIA - N/A" $1,173
Princess 0.500 E VS1 "GIA - N/A" $1,173
Princess 0.500 E VS1 "GIA - N/A" $1,173
Princess 0.500 E VS1 "GIA - N/A" $1,173
"European Cut" 0.500 D VS2 "GIA - N/A" $1,173
Princess 0.500 E VS1 "GIA - N/A" $1,173
Princess 0.500 E VS1 "GIA - N/A" $1,173
Princess 0.500 E VS1 "GIA - N/A" $1,173
Princess 0.500 E VS1 "GIA - N/A" $1,173
Princess 0.500 E VS1 "GIA - N/A" $1,173
Princess 0.550 F VS2 "GIA - N/A" $1,175
Emerald 0.600 H VS2 "GIA - N/A" $1,176
Oval 0.520 E SI2 "GIA - N/A" $1,177
Princess 0.500 D VS1 "GIA - N/A" $1,178
Princess 0.500 D VS1 "GIA - N/A" $1,178
Princess 0.520 F VS2 "GIA - N/A" $1,181
Princess 0.560 F VS2 "GIA - N/A" $1,182
Princess 0.520 F VVS2 "GIA - N/A" $1,182
Princess 0.550 G VVS2 "GIA - N/A" $1,182
Round 0.500 I SI2 "GIA - Excellent" $1,183
Radiant 0.500 D SI2 "GIA - N/A" $1,183
Marquise 0.500 F SI1 "GIA - N/A" $1,183
Princess 0.500 F SI1 "GIA - N/A" $1,183
Round 0.610 L SI1 "GIA - Excellent" $1,183
Princess 0.480 D VVS1 "GIA - N/A" $1,183
Round 0.410 G VS2 "GIA - Excellent" $1,183
Princess 0.540 E VS2 "GIA - N/A" $1,186
Round 0.510 E SI2 "GIA - Excellent" $1,188
Princess 0.500 D VS2 "GIA - N/A" $1,188
Round 0.500 J SI2 "GIA - Excellent" $1,189
Princess 0.510 E VS1 "GIA - N/A" $1,190
"European Cut" 0.500 F VS1 "GIA - N/A" $1,190
Pear 0.500 E VS2 "GIA - N/A" $1,190
Pear 0.500 F VVS2 "GIA - N/A" $1,190
Pear 0.500 E VS2 "GIA - N/A" $1,190
Round 0.600 L VS1 "GIA - Very Good" $1,190
Princess 0.580 G VS2 "GIA - N/A" $1,190
Round 0.410 G IF "GIA - Excellent" $1,192
Round 0.500 I SI2 "GIA - Excellent" $1,193
Round 0.500 I SI2 "GIA - Very Good" $1,193
Round 0.640 L SI2 "GIA - Excellent" $1,193
Round 0.400 G VS2 "GIA - Excellent" $1,194
Princess 0.500 D VS1 "GIA - N/A" $1,195
Emerald 0.520 D VS1 "GIA - N/A" $1,195
Princess 0.560 F VS2 "GIA - N/A" $1,196
Pear 0.530 F VS1 "GIA - N/A" $1,196
Oval 0.520 D SI1 "GIA - N/A" $1,196
Oval 0.500 D SI1 "GIA - N/A" $1,198
Pear 0.500 G VS1 "GIA - N/A" $1,198
Pear 0.500 H VVS1 "GIA - N/A" $1,198
Princess 0.500 D SI1 "GIA - N/A" $1,198
Round 0.630 L SI1 "GIA - Excellent" $1,198
Round 0.510 J SI1 "GIA - Excellent" $1,200
Marquise 0.560 I VS2 "GIA - N/A" $1,202
Princess 0.500 D VS2 "GIA - N/A" $1,204
Round 0.500 I SI2 "GIA - Excellent" $1,205
Oval 0.510 E VS1 "GIA - N/A" $1,205
Cushion 0.700 J SI1 "GIA - N/A" $1,206
Round 0.510 J SI1 "GIA - Very Good" $1,206
Princess 0.520 E VS1 "GIA - N/A" $1,207
Round 0.650 L SI2 "GIA - Excellent" $1,207
Cushion 0.500 E SI1 "GIA - N/A" $1,208
Round 0.500 J VS2 "GIA - Excellent" $1,208
Round 0.500 F SI2 "GIA - Very Good" $1,208
Princess 0.740 K VVS2 "GIA - N/A" $1,208
Princess 0.550 E VS2 "GIA - N/A" $1,208
Oval 0.510 E SI1 "GIA - N/A" $1,208
Round 0.610 L VS2 "GIA - Excellent" $1,211
Princess 0.550 F VS2 "GIA - N/A" $1,211
Princess 0.540 E SI2 "GIA - N/A" $1,211
Princess 0.670 J VS1 "GIA - N/A" $1,211
Princess 0.530 E VS2 "GIA - N/A" $1,211
Princess 0.530 E VS2 "GIA - N/A" $1,211
Round 0.510 J VS2 "GIA - Excellent" $1,213
Oval 0.510 D SI1 "GIA - N/A" $1,215
Cushion 0.520 E SI1 "GIA - N/A" $1,217
Princess 0.600 I VVS2 "GIA - N/A" $1,217
Round 0.410 D SI1 "GIA - Excellent" $1,218
Princess 0.570 F VS2 "GIA - N/A" $1,218
Round 0.500 J SI1 "GIA - Excellent" $1,219
Radiant 0.500 F VS1 "GIA - N/A" $1,219
Princess 0.500 D VS2 "GIA - N/A" $1,219
"European Cut" 0.500 G VVS1 "GIA - N/A" $1,220
Round 0.500 J SI1 "GIA - Excellent" $1,220
Round 0.500 J SI1 "GIA - Excellent" $1,220
"European Cut" 0.600 G VS2 "GIA - N/A" $1,220
Princess 0.500 D VVS2 "GIA - N/A" $1,220
Round 0.500 G SI2 "GIA - Excellent" $1,220
Round 0.600 L VS1 "GIA - Excellent" $1,221
Cushion 0.530 I VS2 "GIA - N/A" $1,221
Pear 0.500 G VS1 "GIA - N/A" $1,225
Pear 0.500 F VS2 "GIA - N/A" $1,225
Princess 0.580 D SI2 "GIA - N/A" $1,225
Princess 0.580 H VVS2 "GIA - N/A" $1,225
Cushion 0.510 E SI1 "GIA - N/A" $1,225
Cushion 0.710 L SI1 "GIA - N/A" $1,225
Round 0.700 H SI2 "GIA - Good" $1,227
Pear 0.500 D VS1 "GIA - N/A" $1,228
Radiant 0.500 D VS1 "GIA - N/A" $1,228
Oval 0.500 D VS1 "GIA - N/A" $1,228
Cushion 0.520 E SI2 "GIA - N/A" $1,230
Princess 0.520 E VVS1 "GIA - N/A" $1,230
Princess 0.580 G VVS2 "GIA - N/A" $1,230
Round 0.520 G SI2 "GIA - Very Good" $1,230
Princess 0.600 I VS1 "GIA - N/A" $1,231
Round 0.570 J SI2 "GIA - Very Good" $1,232
Princess 0.500 H VS1 "GIA - N/A" $1,233
Pear 0.500 D VS2 "GIA - N/A" $1,235
Oval 0.510 H VS2 "GIA - N/A" $1,235
Radiant 0.520 E VVS2 "GIA - N/A" $1,235
Emerald 0.520 F VVS1 "GIA - N/A" $1,235
Round 0.510 I IF "GIA - Very Good" $1,235
Princess 0.530 E VVS2 "GIA - N/A" $1,236
Cushion 0.690 D SI2 "GIA - N/A" $1,236
Radiant 0.570 H VS2 "GIA - N/A" $1,238
Emerald 0.510 D VVS1 "GIA - N/A" $1,238
Round 0.510 J SI1 "GIA - Excellent" $1,238
Round 0.510 J SI1 "GIA - Excellent" $1,238
Round 0.540 L SI1 "GIA - Excellent" $1,238
Pear 0.510 E SI1 "GIA - N/A" $1,238
Princess 0.540 F VS1 "GIA - N/A" $1,239
Round 0.600 I VS2 "GIA - Very Good" $1,239
Oval 0.520 D SI2 "GIA - N/A" $1,242
Princess 0.530 E VS2 "GIA - N/A" $1,242
Princess 0.610 I VS2 "GIA - N/A" $1,242
Round 0.500 J VS2 "GIA - Excellent" $1,243
"European Cut" 0.600 I VS1 "GIA - N/A" $1,244
Princess 0.600 I VS1 "GIA - N/A" $1,244
Princess 0.600 I VS1 "GIA - N/A" $1,244
Princess 0.600 I VS1 "GIA - N/A" $1,244
Princess 0.600 I VS1 "GIA - N/A" $1,244
Round 0.500 F SI2 "GIA - Excellent" $1,245
Round 0.500 J VS2 "GIA - Excellent" $1,245
Round 0.500 F SI2 "GIA - Very Good" $1,245
Princess 0.510 D VS1 "GIA - N/A" $1,246
Round 0.500 H VVS2 "GIA - Very Good" $1,247
Round 0.410 E VVS2 "GIA - Excellent" $1,247
Cushion 0.530 F VS2 "GIA - N/A" $1,248
Pear 0.530 I VS1 "GIA - N/A" $1,248
Round 0.420 F VVS2 "GIA - Excellent" $1,250
Pear 0.500 D VS2 "GIA - N/A" $1,250
Radiant 0.500 E VS1 "GIA - N/A" $1,250
Oval 0.500 D VS2 "GIA - N/A" $1,250
Princess 0.500 D VS2 "GIA - N/A" $1,250
Radiant 0.500 D VS2 "GIA - N/A" $1,250
Round 0.540 I SI2 "GIA - Excellent" $1,250
Pear 0.530 F VS2 "GIA - N/A" $1,250
Oval 0.530 D SI1 "GIA - N/A" $1,250
Princess 0.610 H VS1 "GIA - N/A" $1,250
Round 0.510 J VS2 "GIA - Excellent" $1,251
Round 0.510 J VS2 "GIA - Excellent" $1,251
Cushion 0.510 E SI2 "GIA - N/A" $1,251
Cushion 0.540 E SI2 "GIA - N/A" $1,252
Princess 0.690 J VS2 "GIA - N/A" $1,252
Round 0.540 H SI2 "GIA - Excellent" $1,252
Round 0.500 G SI2 "GIA - Excellent" $1,253
Emerald 0.630 D SI1 "GIA - N/A" $1,256
Round 0.520 J SI1 "GIA - Excellent" $1,256
Cushion 0.520 E SI2 "GIA - N/A" $1,256
Princess 0.600 G SI2 "GIA - N/A" $1,256
Round 0.520 G SI2 "GIA - Excellent" $1,256
Radiant 0.500 D VVS2 "GIA - N/A" $1,256
Marquise 0.500 G VVS2 "GIA - N/A" $1,258
Cushion 0.500 G SI1 "GIA - N/A" $1,258
Round 0.500 F SI2 "GIA - Excellent" $1,258
Princess 0.550 E VS1 "GIA - N/A" $1,258
Princess 0.550 E VS1 "GIA - N/A" $1,258
Princess 0.550 E VS1 "GIA - N/A" $1,258
Round 0.560 G SI2 "GIA - Excellent" $1,258
Princess 0.690 J VVS2 "GIA - N/A" $1,258
Princess 0.600 I VVS2 "GIA - N/A" $1,258
Princess 0.600 I VVS2 "GIA - N/A" $1,258
Princess 0.600 I VVS2 "GIA - N/A" $1,258
Round 0.570 J SI2 "GIA - Excellent" $1,258
Princess 0.610 I VS1 "GIA - N/A" $1,259
Princess 0.610 I VS1 "GIA - N/A" $1,259
Princess 0.610 H VS2 "GIA - N/A" $1,260
Princess 0.610 H VS2 "GIA - N/A" $1,260
Radiant 0.500 D VS1 "GIA - N/A" $1,261
Pear 0.500 D VS1 "GIA - N/A" $1,261
Princess 0.570 H VVS1 "GIA - N/A" $1,263
Marquise 0.510 G VS2 "GIA - N/A" $1,264
Princess 0.520 D VS1 "GIA - N/A" $1,264
Round 0.550 J SI2 "GIA - Excellent" $1,264
Round 0.450 E VS2 "GIA - Very Good" $1,265
Marquise 0.540 D SI2 "GIA - N/A" $1,265
Round 0.500 E SI2 "GIA - Excellent" $1,265
Princess 0.600 G VS2 "GIA - N/A" $1,265
Emerald 0.600 G SI1 "GIA - N/A" $1,265
Cushion 0.700 L VS2 "GIA - N/A" $1,265
Round 0.520 J VS2 "GIA - Excellent" $1,266
Round 0.550 I SI2 "GIA - Excellent" $1,267
Round 0.600 K SI2 "GIA - Excellent" $1,268
Oval 0.500 D VS2 "GIA - N/A" $1,268
Round 0.500 J SI1 "GIA - Excellent" $1,268
Cushion 0.510 E VS1 "GIA - N/A" $1,269
Oval 0.510 D VS2 "GIA - N/A" $1,269
Cushion 0.520 E SI1 "GIA - N/A" $1,269
Round 0.500 F SI2 "GIA - Excellent" $1,270
Cushion 0.500 D SI2 "GIA - N/A" $1,270
Oval 0.500 E SI1 "GIA - N/A" $1,270
Oval 0.610 D SI2 "GIA - N/A" $1,272
Round 0.530 J SI1 "GIA - Excellent" $1,274
Round 0.530 J VS2 "GIA - Excellent" $1,274
Princess 0.610 I VVS2 "GIA - N/A" $1,274
Princess 0.610 I VVS2 "GIA - N/A" $1,274
Round 0.510 J SI1 "GIA - Excellent" $1,275
Round 0.510 G SI2 "GIA - Excellent" $1,275
Round 0.510 J VS2 "GIA - Excellent" $1,275
Round 0.530 J SI2 "GIA - Excellent" $1,276
Round 0.410 D VS1 "GIA - Excellent" $1,279
Oval 0.510 D SI1 "GIA - N/A" $1,279
Oval 0.510 F VS2 "GIA - N/A" $1,279
Round 0.560 I SI2 "GIA - Excellent" $1,280
Princess 0.600 H VS1 "GIA - N/A" $1,280
Asscher 0.630 J VS1 "GIA - N/A" $1,281
Pear 0.500 D VS2 "GIA - N/A" $1,281
Marquise 0.520 G VS2 "GIA - N/A" $1,282
Round 0.500 H VVS1 "GIA - Very Good" $1,282
Oval 0.500 E VVS1 "GIA - N/A" $1,283
Round 0.570 J SI2 "GIA - Excellent" $1,285
Oval 0.500 D VS2 "GIA - N/A" $1,285
Round 0.570 J SI2 "GIA - Excellent" $1,286
Princess 0.690 J VVS2 "GIA - N/A" $1,286
Princess 0.500 E VVS2 "GIA - N/A" $1,286
Princess 0.540 F VVS1 "GIA - N/A" $1,288
Pear 0.550 G IF "GIA - N/A" $1,288
Round 0.420 D VS1 "GIA - Excellent" $1,290
Princess 0.620 H VS2 "GIA - N/A" $1,290
Emerald 0.620 F VS2 "GIA - N/A" $1,291
Princess 0.550 E VS1 "GIA - N/A" $1,291
Round 0.500 G SI2 "GIA - Excellent" $1,293
Round 0.500 G SI2 "GIA - Excellent" $1,295
Round 0.500 H SI2 "GIA - Excellent" $1,295
Round 0.500 H SI2 "GIA - Excellent" $1,295
Princess 0.510 D VS1 "GIA - N/A" $1,296
Round 0.700 J SI2 "GIA - Very Good" $1,297
Round 0.600 J SI2 "GIA - Very Good" $1,297
Round 0.600 J SI2 "GIA - Excellent" $1,297
Round 0.540 I SI1 "GIA - Excellent" $1,297
Round 0.560 I SI2 "GIA - Excellent" $1,298
Round 0.520 I SI1 "GIA - Excellent" $1,298
Round 0.520 I IF "GIA - Excellent" $1,299
Radiant 0.530 F SI1 "GIA - N/A" $1,301
Princess 0.640 I VS1 "GIA - N/A" $1,301
Round 0.540 I SI2 "GIA - Excellent" $1,302
Round 0.510 I SI1 "GIA - Excellent" $1,302
Oval 0.600 I VS2 "GIA - N/A" $1,303
Marquise 0.520 D SI1 "GIA - N/A" $1,303
Princess 0.640 F SI1 "GIA - N/A" $1,303
Round 0.500 G SI2 "GIA - Excellent" $1,308
Round 0.590 K SI1 "GIA - Excellent" $1,308
Princess 0.520 E VS1 "GIA - N/A" $1,309
Round 0.500 D SI1 "GIA - Very Good" $1,310
"European Cut" 0.500 D VVS2 "GIA - N/A" $1,310
Princess 0.600 H VS1 "GIA - N/A" $1,310
Round 0.510 H VVS2 "GIA - Excellent" $1,311
Princess 0.510 D VVS2 "GIA - N/A" $1,311
Princess 0.510 D VVS2 "GIA - N/A" $1,311
Pear 0.600 E VS2 "GIA - N/A" $1,312
Princess 0.620 E SI1 "GIA - N/A" $1,312
Round 0.530 H SI2 "GIA - Excellent" $1,314
Princess 0.510 D SI1 "GIA - N/A" $1,315
Marquise 0.510 D SI1 "GIA - N/A" $1,315
Round 0.540 J SI1 "GIA - Excellent" $1,317
Pear 0.600 G SI2 "GIA - N/A" $1,318
"European Cut" 0.520 D VVS1 "GIA - N/A" $1,318
Round 0.500 K SI1 "GIA - Very Good" $1,320
Round 0.550 H SI2 "GIA - Excellent" $1,324
Round 0.510 F SI2 "GIA - Excellent" $1,325
Radiant 0.620 G SI2 "GIA - N/A" $1,328
Round 0.600 K VS2 "GIA - Excellent" $1,328
Round 0.700 L VS1 "GIA - Good" $1,328
Pear 0.460 D VVS1 "GIA - N/A" $1,330
Round 0.500 I SI1 "GIA - Excellent" $1,331
Round 0.500 I SI1 "GIA - Excellent" $1,333
Marquise 0.500 D SI1 "GIA - N/A" $1,333
Round 0.500 D SI2 "GIA - Very Good" $1,333
Marquise 0.500 E VS2 "GIA - N/A" $1,333
Round 0.560 D SI2 "GIA - Good" $1,333
Round 0.610 K SI1 "GIA - Excellent" $1,335
Princess 0.660 I VS1 "GIA - N/A" $1,336
Cushion 0.740 J VS1 "GIA - N/A" $1,338
Round 0.550 J VS1 "GIA - Excellent" $1,338
Princess 0.510 E VS1 "GIA - N/A" $1,339
Marquise 0.510 D SI1 "GIA - N/A" $1,340
Cushion 0.510 E SI1 "GIA - N/A" $1,340
Radiant 0.600 F SI2 "GIA - N/A" $1,340
Pear 0.500 F IF "GIA - N/A" $1,340
Princess 0.600 H VVS1 "GIA - N/A" $1,341
Princess 0.600 G VS1 "GIA - N/A" $1,341
Princess 0.590 F VVS2 "GIA - N/A" $1,341
Round 0.440 D VS2 "GIA - Excellent" $1,341
Round 0.610 K VVS2 "GIA - Very Good" $1,342
Round 0.600 K VS2 "GIA - Excellent" $1,342
Round 0.540 H SI2 "GIA - Excellent" $1,345
Round 0.500 I SI1 "GIA - Excellent" $1,345
Round 0.500 D SI2 "GIA - Excellent" $1,345
Oval 0.500 G VS1 "GIA - N/A" $1,345
Round 0.580 J VS2 "GIA - Excellent" $1,345
Round 0.540 F SI2 "GIA - Very Good" $1,346
Cushion 0.520 D SI2 "GIA - N/A" $1,347
Princess 0.510 E VS1 "GIA - N/A" $1,348
Asscher 0.710 J VS1 "GIA - N/A" $1,350
Cushion 0.550 D SI1 "GIA - N/A" $1,351
Round 0.550 J VVS2 "GIA - Excellent" $1,351
Round 0.510 E SI2 "GIA - Excellent" $1,353
Round 0.500 H IF "GIA - Very Good" $1,353
Round 0.500 H IF "GIA - Very Good" $1,353
Marquise 0.530 H VVS2 "GIA - N/A" $1,354
Marquise 0.550 E VS2 "GIA - N/A" $1,357
Round 0.540 J SI1 "GIA - Excellent" $1,357
Radiant 0.720 F SI2 "GIA - N/A" $1,357
Round 0.500 D SI2 "GIA - Excellent" $1,358
Round 0.500 D SI2 "GIA - Very Good" $1,358
Round 0.640 K SI1 "GIA - Excellent" $1,358
Round 0.500 F SI2 "GIA - Excellent" $1,359
Round 0.540 H SI2 "GIA - Excellent" $1,359
Cushion 0.520 E SI1 "GIA - N/A" $1,360
Oval 0.510 F IF "GIA - N/A" $1,360
Round 0.610 K SI1 "GIA - Excellent" $1,360
Round 0.520 G SI2 "GIA - Excellent" $1,361
Oval 0.560 D VS2 "GIA - N/A" $1,362
Round 0.550 H SI2 "GIA - Excellent" $1,364
Princess 0.600 G VVS1 "GIA - N/A" $1,364
Round 0.500 I VS2 "GIA - Excellent" $1,364
Round 0.500 I VS2 "GIA - Excellent" $1,364
Oval 0.500 D SI1 "GIA - N/A" $1,370
Marquise 0.500 G VVS1 "GIA - N/A" $1,370
Cushion 0.700 F SI2 "GIA - N/A" $1,370
Round 0.500 D SI2 "GIA - Excellent" $1,370
Round 0.500 I VS1 "GIA - Very Good" $1,370
Round 0.500 F SI2 "GIA - Excellent" $1,373
Princess 0.690 I VS1 "GIA - N/A" $1,373
Round 0.500 F SI2 "GIA - Excellent" $1,373
Round 0.610 J SI2 "GIA - Excellent" $1,374
Round 0.600 J SI2 "GIA - Excellent" $1,376
Round 0.700 L SI1 "GIA - Very Good" $1,377
Round 0.550 I SI1 "GIA - Excellent" $1,378
Round 0.500 I VS2 "GIA - Excellent" $1,379
Round 0.510 I SI1 "GIA - Excellent" $1,380
Round 0.560 G SI2 "GIA - Excellent" $1,380
Princess 0.610 F VS1 "GIA - N/A" $1,381
Round 0.590 G SI2 "GIA - Excellent" $1,382
Round 0.500 E SI2 "GIA - Excellent" $1,383
Cushion 0.510 E SI1 "GIA - N/A" $1,391
Round 0.580 J SI1 "GIA - Excellent" $1,391
Round 0.530 I SI1 "GIA - Excellent" $1,392
Round 0.590 I SI2 "GIA - Excellent" $1,393
Round 0.700 K SI2 "GIA - Good" $1,393
Cushion 0.530 D SI2 "GIA - N/A" $1,393
